Time Stamp,CPU0 (0x14e4) [FW 4.98.23.71],CPU0 CORES CORE0 Temp,CPU0 CORES CORE1 Temp,CPU0 CORES CORE2 Temp,CPU0 CORES CORE3 Temp,CPU0 CORES CORE4 Temp,CPU0 CORES CORE5 Temp,CPU0 CORES CORE6 Temp,CPU0 CORES CORE7 Temp,CPU0 CORES CORE8 Temp,CPU0 CORES CORE9 Temp,CPU0 CORES CORE10 Temp,CPU0 CORES CORE11 Temp,CPU0 CORES CORE12 Temp,CPU0 CORES CORE13 Temp,CPU0 CORES CORE14 Temp,CPU0 CORES CORE15 Temp,CPU0 CORES CORE0 Freq Eff,CPU0 CORES CORE1 Freq Eff,CPU0 CORES CORE2 Freq Eff,CPU0 CORES CORE3 Freq Eff,CPU0 CORES CORE4 Freq Eff,CPU0 CORES CORE5 Freq Eff,CPU0 CORES CORE6 Freq Eff,CPU0 CORES CORE7 Freq Eff,CPU0 CORES CORE8 Freq Eff,CPU0 CORES CORE9 Freq Eff,CPU0 CORES CORE10 Freq Eff,CPU0 CORES CORE11 Freq Eff,CPU0 CORES CORE12 Freq Eff,CPU0 CORES CORE13 Freq Eff,CPU0 CORES CORE14 Freq Eff,CPU0 CORES CORE15 Freq Eff,CPU0 CORES CORE0 C0,CPU0 CORES CORE1 C0,CPU0 CORES CORE2 C0,CPU0 CORES CORE3 C0,CPU0 CORES CORE4 C0,CPU0 CORES CORE5 C0,CPU0 CORES CORE6 C0,CPU0 CORES CORE7 C0,CPU0 CORES CORE8 C0,CPU0 CORES CORE9 C0,CPU0 CORES CORE10 C0,CPU0 CORES CORE11 C0,CPU0 CORES CORE12 C0,CPU0 CORES CORE13 C0,CPU0 CORES CORE14 C0,CPU0 CORES CORE15 C0,CPU0 CORES CORE0 CC1,CPU0 CORES CORE1 CC1,CPU0 CORES CORE2 CC1,CPU0 CORES CORE3 CC1,CPU0 CORES CORE4 CC1,CPU0 CORES CORE5 CC1,CPU0 CORES CORE6 CC1,CPU0 CORES CORE7 CC1,CPU0 CORES CORE8 CC1,CPU0 CORES CORE9 CC1,CPU0 CORES CORE10 CC1,CPU0 CORES CORE11 CC1,CPU0 CORES CORE12 CC1,CPU0 CORES CORE13 CC1,CPU0 CORES CORE14 CC1,CPU0 CORES CORE15 CC1,CPU0 CORES CORE0 CC6,CPU0 CORES CORE1 CC6,CPU0 CORES CORE2 CC6,CPU0 CORES CORE3 CC6,CPU0 CORES CORE4 CC6,CPU0 CORES CORE5 CC6,CPU0 CORES CORE6 CC6,CPU0 CORES CORE7 CC6,CPU0 CORES CORE8 CC6,CPU0 CORES CORE9 CC6,CPU0 CORES CORE10 CC6,CPU0 CORES CORE11 CC6,CPU0 CORES CORE12 CC6,CPU0 CORES CORE13 CC6,CPU0 CORES CORE14 CC6,CPU0 CORES CORE15 CC6,CPU0 CORES CORE0 OS PState,CPU0 CORES CORE1 OS PState,CPU0 CORES CORE2 OS PState,CPU0 CORES CORE3 OS PState,CPU0 CORES CORE4 OS PState,CPU0 CORES CORE5 OS PState,CPU0 CORES CORE6 OS PState,CPU0 CORES CORE7 OS PState,CPU0 CORES CORE8 OS PState,CPU0 CORES CORE9 OS PState,CPU0 CORES CORE10 OS PState,CPU0 CORES CORE11 OS PState,CPU0 CORES CORE12 OS PState,CPU0 CORES CORE13 OS PState,CPU0 CORES CORE14 OS PState,CPU0 CORES CORE15 OS PState,CPU0 CORES CORE0 CPPC MAX Freq,CPU0 CORES CORE1 CPPC MAX Freq,CPU0 CORES CORE2 CPPC MAX Freq,CPU0 CORES CORE3 CPPC MAX Freq,CPU0 CORES CORE4 CPPC MAX Freq,CPU0 CORES CORE5 CPPC MAX Freq,CPU0 CORES CORE6 CPPC MAX Freq,CPU0 CORES CORE7 CPPC MAX Freq,CPU0 CORES CORE8 CPPC MAX Freq,CPU0 CORES CORE9 CPPC MAX Freq,CPU0 CORES CORE10 CPPC MAX Freq,CPU0 CORES CORE11 CPPC MAX Freq,CPU0 CORES CORE12 CPPC MAX Freq,CPU0 CORES CORE13 CPPC MAX Freq,CPU0 CORES CORE14 CPPC MAX Freq,CPU0 CORES CORE15 CPPC MAX Freq,CPU0 CORES CORE0 CPPC MIN Freq,CPU0 CORES CORE1 CPPC MIN Freq,CPU0 CORES CORE2 CPPC MIN Freq,CPU0 CORES CORE3 CPPC MIN Freq,CPU0 CORES CORE4 CPPC MIN Freq,CPU0 CORES CORE5 CPPC MIN Freq,CPU0 CORES CORE6 CPPC MIN Freq,CPU0 CORES CORE7 CPPC MIN Freq,CPU0 CORES CORE8 CPPC MIN Freq,CPU0 CORES CORE9 CPPC MIN Freq,CPU0 CORES CORE10 CPPC MIN Freq,CPU0 CORES CORE11 CPPC MIN Freq,CPU0 CORES CORE12 CPPC MIN Freq,CPU0 CORES CORE13 CPPC MIN Freq,CPU0 CORES CORE14 CPPC MIN Freq,CPU0 CORES CORE15 CPPC MIN Freq,CPU0 INFRASTRUCTURE Limit STAPM,CPU0 INFRASTRUCTURE Value STAPM,CPU0 INFRASTRUCTURE Limit PPT FAST,CPU0 INFRASTRUCTURE Value PPT FAST,CPU0 INFRASTRUCTURE Limit PPT SLOW,CPU0 INFRASTRUCTURE Value PPT SLOW,CPU0 INFRASTRUCTURE Limit PPT APU ONLY,CPU0 INFRASTRUCTURE Value PPT APU ONLY,CPU0 INFRASTRUCTURE Limit TDC,CPU0 INFRASTRUCTURE Value TDC,CPU0 INFRASTRUCTURE Limit THM,CPU0 INFRASTRUCTURE Value THM,CPU0 INFRASTRUCTURE Limit STT APU,CPU0 INFRASTRUCTURE Value STT APU,CPU0 INFRASTRUCTURE Limit STT HS2,CPU0 INFRASTRUCTURE Value STT HS2,CPU0 Power Correlation SOCKET Power,CPU0 SVI Set Voltage VDDCR_VDD,CPU0 SVI Telemetry Voltage VDDCR_VDD,CPU0 SVI Telemetry Current VDDCR_VDD,CPU0 SVI Telemetry Power VDDCR_VDD,CPU0 SVI Telemetry Temp VDDCR_VDD,CPU0 SVI Set Voltage VDDCR_SOC,CPU0 SVI Telemetry Voltage VDDCR_SOC,CPU0 SVI Telemetry Current VDDCR_SOC,CPU0 SVI Telemetry Power VDDCR_SOC,CPU0 SVI Telemetry Temp VDDCR_SOC,CPU0 SVI Set Voltage VDD_MISC,CPU0 SVI Telemetry Voltage VDD_MISC,CPU0 SVI Telemetry Current VDD_MISC,CPU0 SVI Telemetry Power VDD_MISC,CPU0 SVI Telemetry Temp VDD_MISC,CPU0 EDC EDC Limit,CPU0 EDC Peak Telemetry Current,CPU0 EDC PCC Limit,CPU0 EDC PCC Residency,CPU0 GFX GFX Temp,CPU0 GFX GFX Freq Eff,CPU0 GFX GFX Busy,CPU0 GFX GFX GFXOFF,CPU0 GMI BER GMI0 Master Threhold,CPU0 GMI BER GMI1 Master Threhold,CPU0 GMI BER GMI0 Slave Threhold,CPU0 GMI BER GMI1 Slave Threhold,CPU0 GMI BER GMI0 Master Accumulator,CPU0 GMI BER GMI1 Master Accumulator,CPU0 GMI BER GMI0 Slave Accumulator,CPU0 GMI BER GMI1 Slave Accumulator,CPU0 MISC VRHOT Residency,CPU0 MISC PROCHOT Residency,CPU0 MISC PC6 Residency All CCXs,CPU0 MISC PC6 Residency CCX0,CPU0 MISC PC6 Residency CCX1,CPU0 MISC VDD OFF Residency,CPU0 MISC S0i3 with GFX On Count,CPU0 MISC S0i3 All Cycles Count,CPU0 MISC dGPU Power,CPU0 MISC dGPU PDG Request,CPU0 MISC Power Source,CPU0 MISC STAPM Time Constant,CPU0 MISC Slow PPT Time Constant,
--[ 16.09.2025 14:27:11.852 ] --,CPU0 (0x14e4),81.989,87.899,84.091,91.175,84.316,91.936,83.750,90.127,80.661,79.643,83.773,83.815,84.228,83.779,82.629,82.716,3.574,3.574,3.572,3.574,3.574,3.574,3.574,3.574,3.673,3.673,3.673,3.673,3.673,3.673,3.673,3.673,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.447,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,50.641,195.000,133.729,162.000,133.796,85.000,0.000,140.000,140.000,100.000,91.937,0.000,0.000,0.000,0.000,133.684,0.835,0.796,139.972,111.456,82.000,0.955,0.946,8.828,8.347,48.000,1.100,1.100,6.897,7.586,54.000,176.000,167.000,212.000,0.00,73.293,4.72,0.27,98.84,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:12.862 ] --,CPU0 (0x14e4),82.029,88.111,84.129,91.344,84.281,91.893,83.775,90.271,80.593,79.588,83.771,83.681,84.171,83.535,82.660,82.529,3.583,3.583,3.583,3.583,3.583,3.583,3.583,3.583,3.683,3.683,3.683,3.683,3.683,3.683,3.683,3.683,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,50.807,195.000,134.193,162.000,133.803,85.000,0.000,140.000,139.998,100.000,91.920,0.000,0.000,0.000,0.000,134.205,0.837,0.798,140.007,111.782,82.000,0.955,0.945,8.904,8.418,48.000,1.100,1.100,6.952,7.646,54.000,176.000,175.750,212.000,0.00,73.307,6.61,0.68,97.48,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:13.870 ] --,CPU0 (0x14e4),82.108,88.209,84.226,91.376,84.448,91.827,83.875,90.324,80.573,79.549,83.814,83.534,84.202,83.256,82.686,82.323,3.591,3.591,3.591,3.591,3.591,3.591,3.591,3.591,3.693,3.693,3.693,3.693,3.693,3.693,3.691,3.693,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.447,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,50.973,195.000,134.400,162.000,133.824,85.000,0.000,140.000,139.996,100.000,91.843,0.000,0.000,0.000,0.000,134.392,0.839,0.799,139.986,111.936,82.000,0.955,0.945,8.903,8.416,48.000,1.100,1.100,6.915,7.605,54.000,176.000,177.750,212.000,0.00,73.352,5.76,0.55,98.10,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:14.879 ] --,CPU0 (0x14e4),82.350,88.325,84.441,91.482,84.574,91.963,84.044,90.416,80.718,79.678,83.930,83.702,84.287,83.410,82.834,82.476,3.589,3.589,3.589,3.589,3.589,3.589,3.589,3.589,3.689,3.690,3.690,3.690,3.690,3.690,3.690,3.690,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.447,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,51.141,195.000,134.619,162.000,133.851,85.000,0.000,140.000,140.002,100.000,91.979,0.000,0.000,0.000,0.000,134.622,0.840,0.800,140.004,112.154,82.000,0.955,0.945,8.917,8.430,48.000,1.100,1.100,6.922,7.613,54.000,176.000,182.250,212.000,0.00,73.374,7.49,0.84,96.69,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:15.889 ] --,CPU0 (0x14e4),82.729,88.774,84.905,92.100,85.113,92.391,84.494,90.975,80.815,79.784,83.775,83.774,83.377,83.135,82.477,82.277,3.618,3.618,3.618,3.618,3.618,3.618,3.618,3.618,3.720,3.720,3.720,3.720,3.720,3.720,3.720,3.720,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,51.309,195.000,135.540,162.000,133.899,85.000,0.000,140.000,140.001,100.000,92.460,0.000,0.000,0.000,0.000,135.542,0.844,0.805,140.005,112.732,82.000,0.955,0.945,9.034,8.540,48.000,1.100,1.100,6.952,7.646,54.000,176.000,177.500,212.000,0.00,73.457,7.22,0.72,97.84,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:16.897 ] --,CPU0 (0x14e4),82.955,89.013,85.258,92.449,85.409,92.572,84.658,91.091,80.944,79.799,83.652,83.540,83.152,83.015,82.433,81.927,3.617,3.617,3.617,3.617,3.617,3.617,3.617,3.617,3.720,3.716,3.720,3.720,3.720,3.720,3.720,3.720,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,51.479,195.000,135.848,162.000,133.961,85.000,0.000,140.000,139.996,100.000,92.653,0.000,0.000,0.000,0.000,135.859,0.845,0.806,140.003,112.906,82.000,0.955,0.945,9.082,8.585,48.009,1.100,1.100,7.009,7.708,54.000,176.000,188.500,212.000,0.00,73.498,8.88,1.02,96.26,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:17.905 ] --,CPU0 (0x14e4),83.040,88.992,85.336,92.508,85.537,92.604,84.892,90.952,81.110,79.921,83.851,83.553,83.451,83.061,82.511,81.968,3.629,3.629,3.629,3.629,3.629,3.629,3.629,3.629,3.730,3.732,3.732,3.732,3.732,3.732,3.730,3.732,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.447,5.450,5.450,5.450,5.450,5.450,5.447,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,51.649,195.000,135.968,162.000,134.028,85.000,0.000,140.000,140.004,100.000,92.710,0.000,0.000,0.000,0.000,135.956,0.846,0.807,139.993,113.021,82.000,0.955,0.945,9.078,8.580,48.043,1.100,1.100,6.975,7.671,54.000,176.000,177.750,212.000,0.00,73.550,6.24,0.62,97.64,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:18.913 ] --,CPU0 (0x14e4),82.841,89.004,85.302,92.389,85.440,92.438,84.821,90.773,80.913,79.922,83.712,83.564,83.409,83.135,82.465,82.051,3.630,3.630,3.630,3.630,3.630,3.630,3.630,3.630,3.731,3.732,3.732,3.732,3.732,3.732,3.732,3.732,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,51.817,195.000,135.854,162.000,134.085,85.000,0.000,140.000,140.000,100.000,92.552,0.000,0.000,0.000,0.000,135.855,0.846,0.806,140.001,112.934,82.000,0.955,0.945,9.050,8.555,48.014,1.100,1.100,6.992,7.690,54.002,176.000,178.750,212.000,0.00,73.565,4.90,0.48,98.73,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:19.922 ] --,CPU0 (0x14e4),82.980,89.064,85.295,92.427,85.506,92.487,84.562,90.814,80.756,79.901,83.927,83.557,83.408,83.061,82.507,81.959,3.629,3.629,3.629,3.629,3.629,3.629,3.629,3.629,3.731,3.731,3.731,3.731,3.731,3.731,3.731,3.731,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,51.983,195.000,135.926,162.000,134.144,85.000,0.000,140.000,139.998,100.000,92.613,0.000,0.000,0.000,0.000,135.938,0.846,0.807,140.006,113.029,82.000,0.955,0.945,9.052,8.556,48.025,1.100,1.100,6.953,7.647,54.000,176.000,175.250,212.000,0.00,73.581,7.03,0.86,97.45,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:20.931 ] --,CPU0 (0x14e4),83.008,89.090,85.206,92.476,85.540,92.493,84.633,90.820,80.703,79.929,83.599,83.560,83.401,83.068,82.503,81.988,3.635,3.635,3.635,3.635,3.635,3.635,3.635,3.635,3.739,3.739,3.739,3.739,3.739,3.739,3.739,3.739,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,52.150,195.000,136.171,162.000,134.209,85.000,0.000,140.000,140.000,100.000,92.634,0.000,0.000,0.000,0.000,136.166,0.847,0.808,139.997,113.168,82.000,0.955,0.945,9.092,8.594,48.093,1.100,1.100,6.981,7.678,54.000,176.000,182.000,212.000,0.00,73.556,5.56,0.49,97.88,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:21.938 ] --,CPU0 (0x14e4),83.092,89.244,85.349,92.630,85.622,92.664,84.706,90.996,80.967,79.956,83.811,83.630,83.482,83.153,82.649,82.117,3.639,3.639,3.639,3.639,3.639,3.639,3.639,3.639,3.741,3.741,3.741,3.741,3.741,3.741,3.741,3.741,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,52.316,195.000,136.424,162.000,134.279,85.000,0.000,140.000,139.986,100.000,92.784,0.000,0.000,0.000,0.000,136.432,0.848,0.809,139.983,113.367,82.000,0.955,0.945,9.118,8.618,48.267,1.100,1.100,7.010,7.710,54.001,176.000,181.250,212.000,0.00,73.586,8.63,0.95,96.87,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
--[ 16.09.2025 14:27:22.948 ] --,CPU0 (0x14e4),83.260,89.265,85.509,92.661,85.737,92.672,84.853,90.999,81.061,80.021,83.837,83.683,83.522,83.185,82.707,82.158,3.641,3.641,3.641,3.641,3.641,3.641,3.641,3.641,3.742,3.742,3.742,3.742,3.742,3.742,3.742,3.742,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,5.450,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,2.003,135.000,52.483,195.000,136.296,162.000,134.357,85.000,0.000,140.000,140.011,100.000,92.814,0.000,0.000,0.000,0.000,136.287,0.847,0.808,140.011,113.219,82.000,0.955,0.945,9.111,8.611,48.413,1.100,1.100,7.004,7.704,54.000,176.000,173.500,212.000,0.00,73.675,4.67,0.37,98.67,25.000,25.000,25.000,25.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0.000,0.0,AC  ,500,30,
