date,time,1:t_gpu,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:p_state,1:pwr_tgp,1:pwr_nvvdd,1:pwr_fbvdd,1:NVVDD,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:pcie_bw_TX,1:pcie_bw_RX,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:d_notifier_limit,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:cpu_pstate,1:cpu_cap,1:cpu_temp
2022/09/06,17:32:05,61.75,720,100 %,6000,99,39,3,87733,42701,39532,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:06,64.0938,1410,100 %,9000,100,31,0,112644,58318,48826,0.762500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:32:07,61.625,765,100 %,6000,99,55,3,89077,43221,40356,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:08,64.3125,1515,100 %,9000,99,62,0,108837,55441,47896,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:32:09,65.0625,1635,100 %,9000,99,65,0,149174,80434,63240,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,70
2022/09/06,17:32:10,65.3125,1650,100 %,9000,99,61,0,149522,81691,62331,0.862500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:32:11,66.0938,1485,100 %,9000,99,63,0,149920,81598,62822,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,84
2022/09/06,17:32:12,66.2188,1470,100 %,9000,99,66,0,149109,79920,63689,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,93
2022/09/06,17:32:14,62.7813,600,100 %,6000,100,33,3,101326,51139,44687,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,63
2022/09/06,17:32:15,62.4688,810,100 %,6000,99,44,3,87446,43273,38673,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,64
2022/09/06,17:32:16,65.375,1545,100 %,9000,99,45,0,107829,55930,46399,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:32:17,64.4688,1575,100 %,9000,100,42,0,101049,52417,43132,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,62
2022/09/06,17:32:18,62.1563,600,100 %,6000,100,56,3,101022,51227,44295,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:19,62.1875,660,100 %,6000,100,54,3,106154,54757,45897,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:21,64.5,1620,100 %,9000,99,62,0,111443,58829,47114,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:32:22,61.2813,675,100 %,6000,100,39,3,97656,49106,43050,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:32:23,65.0625,1545,100 %,9000,99,61,0,141296,77419,58377,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:32:24,65.5,1545,100 %,9000,99,61,0,148810,81015,62295,0.856250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,80
2022/09/06,17:32:25,61.8438,570,100 %,6000,99,43,3,113698,58311,49887,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:32:26,65.1563,1545,100 %,9000,99,62,0,102241,51792,44949,0.818750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:27,61.375,735,100 %,6000,99,52,3,96931,47360,44071,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:28,61.6875,630,100 %,6000,99,57,3,103808,53050,45258,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:29,65.3438,1530,100 %,9000,99,62,0,125000,66063,53437,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:32:30,65.625,1485,100 %,9000,99,65,0,149515,81270,62745,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:32:31,65.8438,1515,100 %,9000,99,64,0,149524,80454,63570,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,83
2022/09/06,17:32:33,62.1875,615,100 %,6000,99,42,3,104067,52648,45919,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,64
2022/09/06,17:32:34,63.25,1560,100 %,9000,99,37,0,94178,47677,41001,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:32:35,61.9688,555,100 %,6000,99,47,3,105007,54216,45291,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,58
2022/09/06,17:32:36,65.0313,1530,100 %,9000,99,55,0,120009,64098,50411,0.825000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:32:37,65.625,1485,100 %,9000,99,69,0,149734,80957,63277,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:32:38,65.7813,1530,100 %,9000,99,63,0,149473,80932,63041,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:32:39,65.9375,1500,100 %,9000,99,63,0,149406,80957,62949,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,85
2022/09/06,17:32:40,66.4375,1620,100 %,9000,99,67,0,149112,80246,63366,0.787500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,93
2022/09/06,17:32:42,62.9063,885,100 %,6000,100,37,3,90696,45025,40171,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,66
2022/09/06,17:32:43,62.0313,1725,100 %,9000,99,38,0,84753,41512,37741,0.887500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,79
2022/09/06,17:32:44,64.4688,555,100 %,6000,100,59,3,113959,59867,48592,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:45,61.8438,615,100 %,6000,99,40,3,79796,38223,36073,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:46,63.7813,1605,100 %,9000,99,43,0,100383,51470,43413,0.825000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,64
2022/09/06,17:32:47,61.375,645,100 %,6000,100,40,3,99527,50059,43968,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:48,61.5625,645,100 %,6000,100,39,3,104904,54012,45392,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:50,61.5938,840,100 %,6000,100,44,3,104572,53817,45255,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:51,65,1500,100 %,9000,99,61,0,144791,78753,60538,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:32:52,65.0625,1620,100 %,9000,99,62,0,149542,81289,62753,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,81
2022/09/06,17:32:53,61.2188,1740,100 %,9000,99,44,0,98116,48521,44095,0.900000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:54,64.9063,1515,100 %,9000,99,47,0,105939,54860,45579,0.837500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:32:55,61.125,765,100 %,6000,99,43,3,101091,51671,43920,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:56,61.5313,630,100 %,6000,100,51,3,104569,54182,44887,0.631250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:32:57,64.8125,1515,100 %,9000,99,63,0,137474,74845,57129,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:32:58,65.125,1470,100 %,9000,99,63,0,149283,81313,62470,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,69
2022/09/06,17:32:59,65.3125,1485,100 %,9000,99,66,0,149231,80569,63162,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,65
2022/09/06,17:33:00,65.1563,1635,100 %,9000,99,61,0,148815,81527,61788,0.856250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:33:01,65.875,1545,100 %,9000,100,62,0,149619,82274,61845,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,80
2022/09/06,17:33:03,61.4688,1815,100 %,9000,99,41,0,102869,52050,45319,0.950000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,80
2022/09/06,17:33:04,64.25,1515,100 %,9000,99,59,3,106425,54815,46110,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:05,64.0313,1530,100 %,9000,99,39,0,100093,50982,43611,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:33:06,61.3125,660,100 %,6000,100,40,3,98910,49843,43567,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:33:07,65.0625,1635,100 %,9000,99,60,0,148504,81670,61334,0.856250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:33:08,65.4688,1500,100 %,9000,99,61,0,149775,82091,62184,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:33:09,65.4063,1545,100 %,9000,99,67,0,148465,79887,63078,0.806250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,77
2022/09/06,17:33:10,66.375,1560,100 %,9000,99,62,0,150067,81760,62807,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,91
2022/09/06,17:33:11,62.375,705,100 %,6000,99,37,3,111809,56699,49610,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,62
2022/09/06,17:33:12,61.7813,615,100 %,6000,99,47,3,80359,36966,37893,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:13,64.6563,1545,100 %,9000,99,33,0,91886,45599,40787,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,62
2022/09/06,17:33:14,61.6875,585,100 %,6000,99,43,3,100374,50829,44045,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:33:16,61.8438,600,100 %,6000,100,31,3,102739,52331,44908,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:17,61.0313,885,100 %,6000,100,30,3,100576,51423,43653,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:18,64.9688,1455,100 %,9000,99,65,0,131136,70266,55370,0.775000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:33:19,65.4375,1545,100 %,9000,99,60,0,149747,81301,62946,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,70
2022/09/06,17:33:20,65.7188,1500,100 %,9000,100,62,0,148836,80938,62398,0.837500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,70
2022/09/06,17:33:21,65.6875,1470,100 %,9000,99,68,0,149633,80573,63560,0.775000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,75
2022/09/06,17:33:22,62.5313,585,100 %,6000,100,52,3,133007,70459,57048,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:33:23,62.1875,645,100 %,6000,100,54,3,87807,42937,39370,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:33:25,64.75,1500,100 %,9000,99,66,0,95626,47916,42210,0.850000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,67
2022/09/06,17:33:26,61.5625,615,100 %,6000,99,36,3,97771,49787,42484,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:33:27,64.6875,1530,100 %,9000,100,55,0,115074,60823,48751,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:33:28,65.4063,1485,100 %,9000,99,67,0,149517,80691,63326,0.781250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:33:29,65.4063,1635,100 %,9000,99,63,0,148892,80590,62802,0.856250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,77
2022/09/06,17:33:30,62.625,480,100 %,6000,99,41,3,133411,70983,56928,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,63
2022/09/06,17:33:31,62,885,100 %,6000,99,41,3,88073,43122,39451,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,64
2022/09/06,17:33:32,62.3125,1515,100 %,9000,99,41,0,83865,40436,37929,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,84
2022/09/06,17:33:33,61.4063,690,100 %,6000,99,42,3,79728,37130,37098,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:33:34,64.9063,1515,100 %,9000,99,59,0,112967,58724,48743,0.850000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,60
2022/09/06,17:33:35,61.625,615,100 %,6000,99,34,3,98078,49521,43057,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,58
2022/09/06,17:33:36,65.1875,1515,100 %,9000,99,65,0,131533,70869,55164,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:37,65.5,1500,100 %,9000,99,64,0,149185,80275,63410,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:33:38,65.75,1530,100 %,9000,99,61,0,149563,81721,62342,0.800000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,71
2022/09/06,17:33:39,65.9688,1500,100 %,9000,100,64,0,149128,80828,62800,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,87
2022/09/06,17:33:41,65.5,375,100 %,6000,100,67,3,143651,76882,61269,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,93
2022/09/06,17:33:42,64.25,1560,100 %,9000,99,43,0,84831,41287,38044,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,84
2022/09/06,17:33:43,61.9688,900,100 %,6000,99,35,0,80508,38225,36783,0.756250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:44,64.9375,1560,100 %,9000,99,49,0,100024,50727,43797,0.812500,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,62
2022/09/06,17:33:45,64.9375,1590,100 %,9000,100,39,0,115184,61129,48555,0.831250,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
2022/09/06,17:33:46,62,705,100 %,6000,99,56,3,97164,49265,42399,0.618750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,59
2022/09/06,17:33:47,62.1563,645,100 %,6000,99,56,3,105221,53836,45885,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,61
2022/09/06,17:33:48,62,645,100 %,6000,100,58,3,104548,54024,45024,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:33:50,61.9375,630,100 %,6000,100,64,3,101942,52040,44402,0.625000,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D2(60000mW),0,0,0,N/A,N/A,P0,60
2022/09/06,17:33:51,64.9688,1575,100 %,9000,99,60,0,145732,79977,60255,0.818750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,68
2022/09/06,17:33:52,65.5938,1515,100 %,9000,99,62,0,149878,81899,62479,0.793750,16,0,1,4,16,0,1,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,N/A,P0,66
