DateTime,Fan1Speed,Fan2Speed,CPU Local Temp,GPU Local Temp,CPU Sensor Temp,GPU Sensor Temp,ChargeIC Sensor Temp,Environment Sensor Temp,SSD Sensor Temp,RAM Sensor Temp,PCH Local Temp,PCH Sensor Temp,VRAM Sensor Temp,FBVDDQ Sensor Temp,LidStatus,AdapterH,AdapterL,ThermalMode,PsysH,PsysL
4/17/2024 7:05:12 PM,51,52,71,83,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,210
4/17/2024 7:05:14 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,208
4/17/2024 7:05:15 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,208
4/17/2024 7:05:17 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,224
4/17/2024 7:05:19 PM,51,52,71,83,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,210
4/17/2024 7:05:20 PM,52,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,225
4/17/2024 7:05:22 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,219
4/17/2024 7:05:23 PM,51,52,71,83,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,208
4/17/2024 7:05:25 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,210
4/17/2024 7:05:27 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,225
4/17/2024 7:05:28 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,224
4/17/2024 7:05:30 PM,51,52,71,83,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,213
4/17/2024 7:05:32 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,228
4/17/2024 7:05:33 PM,52,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,212
4/17/2024 7:05:35 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,222
4/17/2024 7:05:36 PM,52,52,71,82,66,63,67,37,74,0,78,0,64,68,14,1,74,3,0,230
4/17/2024 7:05:38 PM,52,52,72,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,225
4/17/2024 7:05:40 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,211
4/17/2024 7:05:41 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,154
4/17/2024 7:05:43 PM,51,52,71,83,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,219
4/17/2024 7:05:44 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,228
4/17/2024 7:05:46 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,224
4/17/2024 7:05:48 PM,51,52,71,83,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,224
4/17/2024 7:05:49 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,228
4/17/2024 7:05:51 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,222
4/17/2024 7:05:53 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,226
4/17/2024 7:05:54 PM,51,52,71,82,66,63,67,36,74,0,79,0,64,68,14,1,74,3,0,221
4/17/2024 7:05:56 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,220
4/17/2024 7:05:58 PM,52,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,227
4/17/2024 7:05:59 PM,51,52,72,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,214
4/17/2024 7:06:01 PM,52,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:06:02 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,212
4/17/2024 7:06:04 PM,52,52,71,83,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,222
4/17/2024 7:06:06 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,190
4/17/2024 7:06:07 PM,52,52,71,82,66,63,67,37,74,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:06:09 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,211
4/17/2024 7:06:11 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,224
4/17/2024 7:06:12 PM,52,52,72,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,209
4/17/2024 7:06:14 PM,51,52,71,83,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,208
4/17/2024 7:06:15 PM,51,52,71,83,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,222
4/17/2024 7:06:17 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,213
4/17/2024 7:06:19 PM,51,52,71,80,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,223
4/17/2024 7:06:20 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,222
4/17/2024 7:06:22 PM,51,52,71,83,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,224
4/17/2024 7:06:23 PM,52,52,71,83,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,214
4/17/2024 7:06:25 PM,52,52,71,82,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,217
4/17/2024 7:06:27 PM,51,52,71,82,66,63,67,37,74,0,78,0,64,68,14,1,74,3,0,206
4/17/2024 7:06:28 PM,51,52,71,83,66,63,67,36,74,0,79,0,64,68,14,1,74,3,0,213
4/17/2024 7:06:30 PM,51,52,71,82,66,63,67,36,74,0,79,0,64,68,14,1,74,3,0,217
4/17/2024 7:06:32 PM,51,52,71,82,66,63,67,37,74,0,78,0,64,68,14,1,74,3,0,215
4/17/2024 7:06:33 PM,51,52,71,83,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,221
4/17/2024 7:06:35 PM,51,52,71,82,66,63,67,37,75,0,78,0,64,68,14,1,74,3,0,212
4/17/2024 7:06:36 PM,51,52,71,82,66,63,67,37,74,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:06:38 PM,51,52,71,82,66,63,67,37,74,0,79,0,64,68,14,1,74,3,0,219
4/17/2024 7:06:40 PM,51,52,72,82,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,226
4/17/2024 7:06:41 PM,51,52,72,82,66,63,67,37,75,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:06:43 PM,51,52,72,83,66,63,67,37,74,0,77,0,64,68,14,1,74,3,0,210
4/17/2024 7:06:45 PM,52,52,72,83,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,209
4/17/2024 7:06:46 PM,51,52,72,83,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,158
4/17/2024 7:06:48 PM,51,52,71,83,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,221
4/17/2024 7:06:49 PM,51,52,71,82,66,63,67,37,75,0,78,0,64,68,14,1,74,3,0,226
4/17/2024 7:06:51 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,217
4/17/2024 7:06:53 PM,51,52,71,82,66,63,67,36,75,0,77,0,64,68,14,1,74,3,0,213
4/17/2024 7:06:54 PM,51,52,71,83,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,214
4/17/2024 7:06:56 PM,51,52,71,82,66,63,67,36,75,0,77,0,64,68,14,1,74,3,0,222
4/17/2024 7:06:57 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,216
4/17/2024 7:06:59 PM,52,52,71,82,66,63,67,37,75,0,78,0,64,68,14,1,74,3,0,212
4/17/2024 7:07:01 PM,52,52,71,83,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,227
4/17/2024 7:07:02 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,222
4/17/2024 7:07:04 PM,52,52,71,82,66,63,67,36,75,0,76,0,64,68,14,1,74,3,0,211
4/17/2024 7:07:06 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,215
4/17/2024 7:07:07 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,211
4/17/2024 7:07:09 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,212
4/17/2024 7:07:11 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,227
4/17/2024 7:07:12 PM,51,52,71,82,66,63,67,36,74,0,79,0,64,68,14,1,74,3,0,220
4/17/2024 7:07:14 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,227
4/17/2024 7:07:15 PM,51,52,71,82,66,63,67,37,75,0,76,0,64,68,14,1,74,3,0,225
4/17/2024 7:07:17 PM,52,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,211
4/17/2024 7:07:19 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,210
4/17/2024 7:07:20 PM,52,52,71,83,66,63,67,36,75,0,79,0,64,68,14,1,74,3,0,182
4/17/2024 7:07:22 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,217
4/17/2024 7:07:24 PM,51,52,71,82,66,63,67,36,75,0,77,0,64,68,14,1,74,3,0,220
4/17/2024 7:07:25 PM,51,52,71,82,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,208
4/17/2024 7:07:27 PM,51,52,71,82,66,63,67,37,74,0,78,0,64,68,14,1,74,3,0,226
4/17/2024 7:07:28 PM,51,52,71,82,66,63,67,36,75,0,76,0,64,68,14,1,74,3,0,231
4/17/2024 7:07:30 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,213
4/17/2024 7:07:32 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,211
4/17/2024 7:07:33 PM,51,52,71,83,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,188
4/17/2024 7:07:35 PM,51,52,71,83,66,63,67,36,75,0,76,0,64,68,14,1,74,3,0,208
4/17/2024 7:07:37 PM,51,52,71,82,66,63,67,36,74,0,79,0,64,68,14,1,74,3,0,215
4/17/2024 7:07:38 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,208
4/17/2024 7:07:40 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:07:41 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,213
4/17/2024 7:07:43 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,212
4/17/2024 7:07:45 PM,51,52,71,81,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,222
4/17/2024 7:07:46 PM,51,52,71,82,66,63,67,36,75,0,78,0,64,68,14,1,74,3,0,213
4/17/2024 7:07:48 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,217
4/17/2024 7:07:50 PM,51,52,71,81,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,226
4/17/2024 7:07:51 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,192
4/17/2024 7:07:53 PM,51,52,71,83,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,215
4/17/2024 7:07:54 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,217
4/17/2024 7:07:56 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,186
4/17/2024 7:07:58 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,225
4/17/2024 7:07:59 PM,51,52,71,81,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,225
4/17/2024 7:08:01 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,68,14,1,74,3,0,210
4/17/2024 7:08:03 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:08:04 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,221
4/17/2024 7:08:06 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,222
4/17/2024 7:08:07 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,213
4/17/2024 7:08:09 PM,51,52,72,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,227
4/17/2024 7:08:11 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,211
4/17/2024 7:08:12 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,210
4/17/2024 7:08:14 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,68,14,1,74,3,0,211
4/17/2024 7:08:16 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,208
4/17/2024 7:08:17 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,226
4/17/2024 7:08:19 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,68,14,1,74,3,0,221
4/17/2024 7:08:21 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,213
4/17/2024 7:08:22 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,222
4/17/2024 7:08:24 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,218
4/17/2024 7:08:25 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,228
4/17/2024 7:08:27 PM,51,52,72,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,221
4/17/2024 7:08:29 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,208
4/17/2024 7:08:30 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,226
4/17/2024 7:08:32 PM,51,52,72,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,226
4/17/2024 7:08:34 PM,51,52,71,81,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,222
4/17/2024 7:08:35 PM,51,52,72,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,219
4/17/2024 7:08:37 PM,51,52,72,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,210
4/17/2024 7:08:38 PM,51,52,71,82,66,63,67,36,74,0,77,0,64,67,14,1,74,3,0,223
4/17/2024 7:08:40 PM,52,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,220
4/17/2024 7:08:42 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:08:43 PM,52,52,71,82,66,62,67,36,74,0,76,0,64,67,14,1,74,3,0,212
4/17/2024 7:08:45 PM,51,52,71,82,66,62,67,36,74,0,77,0,64,67,14,1,74,3,0,214
4/17/2024 7:08:47 PM,51,52,71,82,66,63,67,36,74,0,76,0,64,67,14,1,74,3,0,208
4/17/2024 7:08:48 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,211
4/17/2024 7:08:50 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,211
4/17/2024 7:08:51 PM,51,52,71,81,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,214
4/17/2024 7:08:53 PM,51,52,71,82,66,63,67,36,74,0,78,0,64,67,14,1,74,3,0,214
4/17/2024 7:08:55 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,223
4/17/2024 7:08:56 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,217
4/17/2024 7:08:58 PM,52,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,225
4/17/2024 7:09:00 PM,52,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,227
4/17/2024 7:09:01 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,210
4/17/2024 7:09:03 PM,51,52,71,82,66,63,67,36,74,0,75,0,63,67,14,1,74,3,0,226
4/17/2024 7:09:04 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,221
4/17/2024 7:09:06 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,221
4/17/2024 7:09:08 PM,51,52,72,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,212
4/17/2024 7:09:09 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,209
4/17/2024 7:09:11 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,213
4/17/2024 7:09:13 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,217
4/17/2024 7:09:14 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,227
4/17/2024 7:09:16 PM,52,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,222
4/17/2024 7:09:18 PM,51,52,72,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:09:19 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,223
4/17/2024 7:09:21 PM,51,52,71,81,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,128
4/17/2024 7:09:22 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,217
4/17/2024 7:09:24 PM,52,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,223
4/17/2024 7:09:26 PM,51,52,71,81,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,110
4/17/2024 7:09:27 PM,52,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,163
4/17/2024 7:09:29 PM,51,52,71,81,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,222
4/17/2024 7:09:31 PM,51,52,71,81,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,226
4/17/2024 7:09:32 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,209
4/17/2024 7:09:34 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:09:35 PM,52,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,215
4/17/2024 7:09:37 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,227
4/17/2024 7:09:39 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,223
4/17/2024 7:09:40 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,222
4/17/2024 7:09:42 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,215
4/17/2024 7:09:44 PM,51,52,71,81,66,62,67,36,74,0,75,0,63,67,14,1,74,3,0,227
4/17/2024 7:09:45 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,212
4/17/2024 7:09:47 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,214
4/17/2024 7:09:48 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,222
4/17/2024 7:09:50 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,218
4/17/2024 7:09:52 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,126
4/17/2024 7:09:53 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,222
4/17/2024 7:09:55 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,217
4/17/2024 7:09:57 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,209
4/17/2024 7:09:58 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,229
4/17/2024 7:10:00 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,223
4/17/2024 7:10:02 PM,51,52,71,82,66,63,67,36,74,0,75,0,63,67,14,1,74,3,0,227
4/17/2024 7:10:03 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,207
4/17/2024 7:10:05 PM,51,52,71,81,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,220
4/17/2024 7:10:06 PM,52,52,71,81,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,228
4/17/2024 7:10:08 PM,52,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,215
4/17/2024 7:10:10 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,209
4/17/2024 7:10:11 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,219
4/17/2024 7:10:13 PM,52,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,185
4/17/2024 7:10:15 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,101
4/17/2024 7:10:16 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,224
4/17/2024 7:10:18 PM,51,52,71,81,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:10:19 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,221
4/17/2024 7:10:21 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,210
4/17/2024 7:10:23 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,140
4/17/2024 7:10:24 PM,51,52,71,83,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,218
4/17/2024 7:10:26 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,215
4/17/2024 7:10:28 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,220
4/17/2024 7:10:29 PM,51,52,71,81,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,216
4/17/2024 7:10:31 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,221
4/17/2024 7:10:32 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,210
4/17/2024 7:10:34 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,209
4/17/2024 7:10:36 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,224
4/17/2024 7:10:37 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,225
4/17/2024 7:10:39 PM,51,52,71,81,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,135
4/17/2024 7:10:41 PM,51,52,71,81,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,212
4/17/2024 7:10:42 PM,51,52,71,81,66,62,67,36,74,0,75,0,63,67,14,1,74,3,0,216
4/17/2024 7:10:44 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,211
4/17/2024 7:10:45 PM,51,52,71,81,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,211
4/17/2024 7:10:47 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,220
4/17/2024 7:10:49 PM,52,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,227
4/17/2024 7:10:50 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,98
4/17/2024 7:10:52 PM,51,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,208
4/17/2024 7:10:54 PM,52,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,224
4/17/2024 7:10:55 PM,52,52,71,82,66,62,67,35,74,0,76,0,63,67,14,1,74,3,0,222
4/17/2024 7:10:57 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,213
4/17/2024 7:10:58 PM,51,52,71,82,66,63,67,36,73,0,76,0,63,67,14,1,74,3,0,210
4/17/2024 7:11:00 PM,51,52,71,82,66,63,67,35,74,0,78,0,63,67,14,1,74,3,0,213
4/17/2024 7:11:02 PM,51,52,71,81,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,207
4/17/2024 7:11:03 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,156
4/17/2024 7:11:05 PM,51,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,210
4/17/2024 7:11:07 PM,51,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,114
4/17/2024 7:11:08 PM,52,52,71,82,66,62,67,36,74,0,77,0,63,67,14,1,74,3,0,212
4/17/2024 7:11:10 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,211
4/17/2024 7:11:12 PM,51,52,71,81,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,210
4/17/2024 7:11:13 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,214
4/17/2024 7:11:15 PM,52,52,72,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,182
4/17/2024 7:11:16 PM,51,52,72,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,223
4/17/2024 7:11:18 PM,52,52,71,82,66,62,67,35,74,0,77,0,63,67,14,1,74,3,0,211
4/17/2024 7:11:20 PM,52,52,71,82,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,223
4/17/2024 7:11:21 PM,51,52,71,81,66,63,67,36,74,0,77,0,63,67,14,1,74,3,0,220
4/17/2024 7:11:23 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,214
4/17/2024 7:11:25 PM,51,52,71,82,66,63,67,35,74,0,78,0,63,67,14,1,74,3,0,217
4/17/2024 7:11:26 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,210
4/17/2024 7:11:28 PM,51,52,71,81,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,233
4/17/2024 7:11:29 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,225
4/17/2024 7:11:31 PM,52,52,71,81,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,222
4/17/2024 7:11:33 PM,52,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,229
4/17/2024 7:11:34 PM,52,52,71,82,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,223
4/17/2024 7:11:36 PM,52,52,71,82,66,63,67,35,74,0,78,0,63,67,14,1,74,3,0,225
4/17/2024 7:11:38 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,215
4/17/2024 7:11:39 PM,51,52,71,82,66,63,67,36,74,0,78,0,63,67,14,1,74,3,0,226
4/17/2024 7:11:41 PM,51,52,71,81,66,62,67,36,74,0,78,0,63,67,14,1,74,3,0,211
4/17/2024 7:11:43 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,224
4/17/2024 7:11:44 PM,51,52,71,81,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,208
4/17/2024 7:11:46 PM,51,52,71,82,66,63,67,35,74,0,77,0,63,67,14,1,74,3,0,180
4/17/2024 7:11:47 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,222
4/17/2024 7:11:49 PM,51,52,71,82,66,63,67,36,74,0,76,0,63,67,14,1,74,3,0,223
4/17/2024 7:11:51 PM,51,52,71,82,66,62,67,36,74,0,76,0,63,67,14,1,74,3,0,224
