date,time,1:t_gpu,1:t_mem,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:video_util,1:gpu_state,1:p_state,1:gpu_ts_ns,1:pwr_tgp,1:pwr_nvvdd,1:pwr_fbvdd,1:NVVDD,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:pcie_bw_TX,1:pcie_bw_RX,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:d_notifier_limit,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:capping_reason,1:cpu_clk,1:?,1:?,1:cpu_temp,1:cpu_tdp,1:cpu_prochot,1:cpu_pl1,1:cpu_pl2,1:cpu_tcc,1:DB-DC_TPP_Limit,1:DC_CPU_TDP_Limit(mW),1:TPP_Measured,1:DB-DC_ROS_reserve,1:DB-DC_Batt_Current_Limit,1:Batt_Drain_Rate(mW),1:Batt_Voltage,1:ppab_state,1:AC_Target_TPP_Limit,1:AC_Baseline_TGP_mode_2,1:AC_Max_GPU_Offset,1:AC_Min_GPU_Offset,1:AC_TPP_Target,1:DC_ROS_Reserve_Override,1:Highest_Perf,1:Max_Perf_Level,1:AC_DC,1:charge_level,1:full_capacity,1:remaining_capacity,1:fan_rpm,1:fan_arbiter_policy,1:bJPACPlatformEnabled,1:updateEventCount,1:sysTspW,1:SL_Value,1:TbandIndex0_CurrIndex,1:TbandIndex0_CurrTemp,1:TbandIndex1_CurrIndex,1:TbandIndex1_CurrTemp,1:TbandIndex2_CurrIndex,1:TbandIndex2_CurrTemp,1:TbandIndex3_CurrIndex,1:TbandIndex3_CurrTemp,1:TbandIndex4_CurrIndex,1:TbandIndex4_CurrTemp,1:TbandIndex5_CurrIndex,1:TbandIndex5_CurrTemp,1:TbandIndex6_CurrIndex,1:TbandIndex6_CurrTemp,1:TbandIndex7_CurrIndex,1:TbandIndex7_CurrTemp,1:gpu_energy0,1:gpu_energy1,1:gpu_energy3,1:gpu_energy5,1:gpu_energy10,1:gpu_energy12,1:gpu_energy18,1:gpu_energy19,1:gpu_energy27,1:?,1:pwr_ch0,1:pwr_ch1,1:pwr_ch3,1:pwr_ch5,1:pwr_ch10,1:pwr_ch12,1:pwr_ch18,1:pwr_ch19,1:pwr_ch27,1:cpu_ts_ms
2024/04/17,18:55:39,74.0977,74,2235,100 %,8000,98,1,0,ON,0,1713351339948147872,124944,115769,6175,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.61,0,95.00,150.00,97,N/A,N/A,169.556213,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,25572936,22567807,1366153,23894674,714486,2168136,17229708,17380640,1366102,?,124944,115769,6175,121944,3000,9175,92097,88666,6175,284499
2024/04/17,18:55:41,74.0117,72,2235,100 %,7000,98,1,0,ON,3,1713351341074071360,125070,116133,5937,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1948,?,?,68,44.77,0,95.00,150.00,97,N/A,N/A,169.840622,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,25719815,22698328,1372930,24033929,717810,2178184,17332203,17483273,1372876,?,125070,116133,5937,122070,3000,8937,95025,92429,5937,285623
2024/04/17,18:55:42,73.8125,74,2235,100 %,8000,98,1,0,ON,0,1713351342204451776,124886,116061,5825,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1950,?,?,68,44.73,0,95.00,150.00,97,N/A,N/A,169.620331,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,25865549,22829618,1379604,24173539,721149,2188102,17427718,17583936,1379549,?,124886,116061,5825,121886,3000,8825,92533,90062,5826,286752
2024/04/17,18:55:43,73.8125,74,2220,100 %,8000,98,1,0,ON,0,1713351343324861760,124985,115758,6227,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.65,0,95.00,150.00,97,N/A,N/A,169.636414,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26005785,22959339,1386674,24312035,724462,2198417,17526942,17685670,1386618,?,124985,115758,6227,121985,3000,9227,89274,90022,6227,287875
2024/04/17,18:55:44,73.8398,74,2250,100 %,8000,98,1,0,ON,0,1713351344450529408,124799,115601,6198,0.895000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.66,0,95.00,150.00,97,N/A,N/A,169.459824,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26152029,23089340,1393746,24450959,727788,2208759,17630031,17787798,1393688,?,124799,115601,6198,121799,3000,9198,94902,88274,6198,288997
2024/04/17,18:55:45,74.4727,74,2250,100 %,8000,98,1,0,ON,0,1713351345581513536,125351,116784,5567,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.65,0,95.00,150.00,97,N/A,N/A,169.998169,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26297519,23221269,1400133,24591182,731133,2218400,17733743,17891147,1400068,?,125351,116784,5567,122351,3000,8567,93298,91418,5567,290129
2024/04/17,18:55:46,74.4141,74,2235,100 %,8000,98,1,0,ON,0,1713351346714308512,125331,116141,6190,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.63,0,95.00,150.00,97,N/A,N/A,169.956299,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26442836,23353234,1407239,24731600,734483,2228780,17834168,17992184,1407176,?,125331,116141,6190,122331,3000,9190,96237,93483,6191,291258
2024/04/17,18:55:47,74.5586,74,2220,100 %,8000,98,1,0,ON,0,1713351347823367296,125353,116158,6195,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.67,0,95.00,150.00,97,N/A,N/A,170.020416,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26588945,23482041,1414200,24869085,737762,2238946,17935524,18093163,1414139,?,125353,116158,6195,122353,3000,9195,91306,88778,6194,292390
2024/04/17,18:55:48,74.2148,74,2235,100 %,8000,98,1,0,ON,0,1713351348882433536,125004,115762,6242,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1948,?,?,68,44.70,0,95.00,150.00,97,N/A,N/A,169.701859,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26726556,23604632,1420901,25000008,740890,2248702,18030662,18189441,1420838,?,125004,115762,6242,122004,3000,9242,86554,91822,6242,293495
2024/04/17,18:55:49,74.1836,74,2250,100 %,8000,98,1,0,ON,0,1713351349968074112,125052,115822,6230,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1950,?,?,68,44.61,0,95.00,150.00,97,N/A,N/A,169.666946,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,26864186,23730144,1427756,25134275,744098,2258684,18126858,18287695,1427692,?,125052,115822,6230,122052,3000,9230,91313,93378,6230,294576
2024/04/17,18:55:51,74.0977,74,2235,100 %,8000,98,1,0,ON,0,1713351351096839424,125029,116458,5571,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.68,0,95.00,150.00,97,N/A,N/A,169.711731,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27008177,23861764,1434126,25273857,747430,2268312,18225486,18387625,1434065,?,125029,116458,5571,122029,3000,8571,94080,90534,5571,295639
2024/04/17,18:55:52,74.6133,74,2265,100 %,8000,98,1,0,ON,0,1713351352224104320,124865,115700,6165,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.63,0,95.00,150.00,97,N/A,N/A,169.499954,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27152290,23992185,1441164,25413047,750761,2278604,18329514,18489689,1441109,?,124865,115700,6165,121865,3000,9165,99896,93639,6165,296772
2024/04/17,18:55:53,74.7578,72,2265,100 %,8000,98,2,0,ON,0,1713351353351067040,125298,117036,5262,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1950,?,?,68,44.67,0,95.00,150.00,97,N/A,N/A,169.963089,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27298675,24123922,1447175,25552715,754087,2287867,18431573,18592855,1447118,?,125298,117036,5262,122298,3000,8262,92670,93967,5262,297897
2024/04/17,18:55:54,74.2422,74,2235,100 %,8000,98,1,0,ON,0,1713351354476060864,124839,115618,6221,0.895000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.59,0,95.00,150.00,97,N/A,N/A,169.433258,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27446844,24254638,1454265,25691591,757411,2298200,18529787,18692600,1454211,?,124839,115618,6221,121839,3000,9221,94857,89524,6221,299023
2024/04/17,18:55:55,74.4727,74,2265,100 %,8000,98,1,0,ON,0,1713351355603718528,125173,116904,5269,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1950,?,?,67,44.69,0,95.00,150.00,97,N/A,N/A,169.867584,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27593367,24386357,1460280,25831195,760744,2307489,18631471,18795709,1460232,?,125173,116904,5269,122173,3000,8269,99773,95697,5268,300150
2024/04/17,18:55:56,74.4141,74,2235,100 %,8000,98,1,0,ON,0,1713351356724298688,124790,116229,5561,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1948,?,?,68,44.70,0,95.00,150.00,97,N/A,N/A,169.487305,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27737777,24516609,1466593,25969490,764057,2317034,18731280,18897774,1466546,?,124790,116229,5561,121790,3000,8561,85062,89887,5561,301274
2024/04/17,18:55:57,74.1289,74,2235,100 %,8000,98,1,0,ON,0,1713351357820846208,125090,115880,6210,0.885000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.59,0,95.00,150.00,97,N/A,N/A,169.676117,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,27877461,24643712,1473497,26105141,767293,2327098,18829695,18995526,1473446,?,125090,115880,6210,122090,3000,9210,92261,84517,6209,302400
2024/04/17,18:55:58,74.1562,74,2235,100 %,8000,98,1,0,ON,0,1713351358886930464,125057,116839,5218,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.53,0,95.00,150.00,97,N/A,N/A,169.586243,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28017360,24768364,1479133,26236977,770442,2335817,18926723,19093184,1479083,?,125057,116839,5218,122057,3000,8218,94100,90308,5218,303495
2024/04/17,18:55:59,74.9883,72,2250,100 %,7000,98,2,0,ON,3,1713351359954809696,125355,116549,5806,0.905000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1948,?,?,68,44.68,0,95.00,150.00,97,N/A,N/A,170.037521,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28156356,24892517,1485422,26369382,773593,2345219,19019216,19190955,1485366,?,125355,116549,5806,122355,3000,8806,15384,94877,5806,304567
2024/04/17,18:56:01,74.8164,74,2250,100 %,8000,98,1,0,ON,0,1713351361095718080,125052,116355,5697,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1950,?,?,67,44.61,0,95.00,150.00,97,N/A,N/A,169.659760,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28304961,25025305,1492011,26510482,776963,2355084,19119320,19295354,1491951,?,125052,116355,5697,122052,3000,8697,91426,90842,5697,305632
2024/04/17,18:56:02,74.9297,74,2235,100 %,8000,98,1,0,ON,0,1713351362232155040,124967,115720,6247,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.55,0,95.00,150.00,97,N/A,N/A,169.519730,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28451676,25157290,1499202,26650925,780324,2365546,19221597,19394329,1499145,?,124967,115720,6247,121967,3000,9247,95968,91521,6247,306777
2024/04/17,18:56:03,74.8164,74,2220,100 %,8000,98,1,0,ON,0,1713351363358014112,125304,117030,5274,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.64,0,95.00,150.00,97,N/A,N/A,169.942581,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28593488,25289034,1505227,26790452,783654,2374813,19318755,19497793,1505164,?,125304,117030,5274,122304,3000,8274,94839,91195,5274,307902
2024/04/17,18:56:04,74.8711,72,2235,100 %,7000,98,2,0,ON,3,1713351364476954240,125031,116717,5314,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.62,0,95.00,150.00,97,N/A,N/A,169.652206,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28737953,25419519,1511253,26928810,786969,2384094,19422766,19599451,1511190,?,125031,116717,5314,122031,3000,8314,93125,90440,5314,309026
2024/04/17,18:56:05,74.1562,74,2235,100 %,8000,97,1,0,ON,0,1713351365601095648,125040,115889,6151,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,67,44.64,0,95.00,150.00,97,N/A,N/A,169.678375,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,28886941,25549872,1518259,27067829,790291,2394338,19525137,19700709,1518197,?,125040,115889,6151,122040,3000,9151,95065,89489,6151,310150
2024/04/17,18:56:06,74.7305,74,2250,100 %,7000,98,1,0,ON,3,1713351366732108576,125189,116020,6169,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1950,?,?,68,44.57,0,95.00,150.00,97,N/A,N/A,169.761566,N/A,N/A,0,15719,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29032767,25681154,1525319,27207735,793630,2404680,19628430,19803003,1525267,?,125189,116020,6169,122189,3000,9169,94034,92524,6168,311277
2024/04/17,18:56:07,75.0742,74,2265,100 %,8000,98,1,0,ON,0,1713351367820644480,125393,117102,5291,0.905000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.60,0,95.00,150.00,97,N/A,N/A,169.991791,N/A,N/A,0,15719,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29172274,25808586,1531162,27342866,796845,2413667,19724622,19903192,1531103,?,125393,117102,5291,122393,3000,8291,8659,93502,5291,312403
2024/04/17,18:56:08,74.0977,74,2250,100 %,8000,98,1,0,ON,0,1713351368896632832,124969,115733,6236,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,67,44.60,0,95.00,150.00,97,N/A,N/A,169.566071,N/A,N/A,0,15719,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29309737,25933054,1537963,27475819,800025,2423574,19820131,20000927,1537904,?,124969,115733,6236,121969,3000,9236,92840,93520,6236,313497
2024/04/17,18:56:10,75.1875,74,2250,100 %,8000,98,1,0,ON,0,1713351370035555936,125195,115972,6223,0.905000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.75,0,95.00,150.00,97,N/A,N/A,169.943909,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29458658,26065149,1545146,27616859,803390,2434037,19919648,20101658,1545086,?,125195,115972,6223,122195,3000,9223,97389,93033,6223,314581
2024/04/17,18:56:11,75.1016,76,2235,100 %,8000,98,1,0,ON,0,1713351371153314688,125112,116840,5272,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.77,0,95.00,150.00,97,N/A,N/A,169.877594,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29605389,26195765,1551120,27755170,806698,2443237,20021644,20204043,1551059,?,125112,116840,5272,122112,3000,8272,8520,92056,5272,315705
2024/04/17,18:56:12,74.9297,74,2235,100 %,8000,98,1,0,ON,0,1713351372275135808,124894,115688,6206,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.80,0,95.00,150.00,97,N/A,N/A,169.690628,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29752148,26325584,1558177,27893728,810017,2453523,20121189,20305519,1558112,?,124894,115688,6206,121894,3000,9206,92859,91242,6205,316823
2024/04/17,18:56:13,75.332,74,2235,100 %,8000,98,1,0,ON,0,1713351373424497888,124839,115610,6229,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1954,?,?,68,43.82,0,95.00,150.00,97,N/A,N/A,168.661499,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,29899404,26458321,1565434,28035629,813415,2464096,20220895,20406049,1565367,?,124839,115610,6229,121839,3000,9229,79179,83427,6229,317967
2024/04/17,18:56:14,75.5039,74,2250,100 %,8000,98,1,0,ON,0,1713351374577491008,125829,116576,6253,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.34,0,95.00,150.00,97,N/A,N/A,170.165100,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,30050793,26592669,1572742,28179117,816830,2474736,20324390,20510786,1572675,?,125829,116576,6253,122829,3000,9253,92660,92984,6254,319124
2024/04/17,18:56:15,75.3906,74,2235,100 %,7000,98,1,0,ON,3,1713351375712266400,125512,116291,6221,0.900000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1949,?,?,68,44.55,0,95.00,150.00,97,N/A,N/A,170.065765,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,30197560,26724939,1579888,28319992,820180,2485170,20423802,20611960,1579827,?,125512,116291,6221,122512,3000,9221,95993,91056,6221,320252
2024/04/17,18:56:16,74.5586,74,2235,100 %,8000,98,1,0,ON,0,1713351376821255552,125258,116692,5566,0.890000,8,0,0,4,8,0,0,4,0,0,0,0,0,0,0,0,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,D1 - Unlimited,0,0,0,N/A,,1951,?,?,68,44.60,0,95.00,150.00,97,N/A,N/A,169.859863,N/A,N/A,0,15718,Enabled,170000,60000,25000,0,55000,0,-1,-1,AC,58,61150,35470,0,0,N/A,0,0,0,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,0,0.000000,30348276,26854708,1586146,28457379,823457,2494623,20522885,20711083,1586082,?,125258,116692,5566,122258,3000,8566,95996,90669,5566,321388
