date,time,1:t_gpu,1:t_mem,1:gpc_clk,1:slowdown,1:clk_mem,1:gpc_util,1:fb_util,1:video_util,1:gpu_state,1:p_state,1:gpu_ts_ns,1:pwr_tgp,1:pwr_nvvdd,1:pwr_fbvdd,1:NVVDD,1:pcie_gpu_width,1:pcie_gpu_L0s,1:pcie_gpu_L1,1:pcie_gpu_speed,1:pcie_root_width,1:pcie_root_L0s,1:pcie_root_L1,1:pcie_root_speed,1:GPU_CE,1:GPU_NF,1:GPU_FE,1:GPU_UR,1:ROOT_CE,1:ROOT_NF,1:ROOT_FE,1:ROOT_UR,1:pcie_bw_TX,1:pcie_bw_RX,1:Total_Time_GC6,1:Total_Time_Enter_GC6,1:Total_Time_Exit_GC6,1:GC6_Transition_Count,1:Not_Enter_GC6_Reason,1:d_notifier_limit,1:thml_cap,1:pwr_cap,1:volt_cap,1:pstate_cap,1:capping_reason,1:cpu_clk,1:?,1:?,1:cpu_temp,1:cpu_tdp,1:cpu_prochot,1:cpu_pl1,1:cpu_pl2,1:cpu_tcc,1:DB-DC_TPP_Limit,1:DC_CPU_TDP_Limit(mW),1:TPP_Measured,1:DB-DC_ROS_reserve,1:DB-DC_Batt_Current_Limit,1:Batt_Drain_Rate(mW),1:Batt_Voltage,1:ppab_state,1:AC_Target_TPP_Limit,1:AC_Baseline_TGP_mode_2,1:AC_Max_GPU_Offset,1:AC_Min_GPU_Offset,1:AC_TPP_Target,1:DC_ROS_Reserve_Override,1:Highest_Perf,1:Max_Perf_Level,1:AC_DC,1:charge_level,1:full_capacity,1:remaining_capacity
2022/12/30,16:36:29,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,0,?,?,55,3704.15,0,135,190,97,N/A,N/A,3704.153076,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:30,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3970,?,?,52,28.13,0,135,190,97,N/A,N/A,28.127817,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:31,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3497,?,?,52,17.45,0,135,190,97,N/A,N/A,17.45492,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:32,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,4025,?,?,53,22.13,0,135,190,97,N/A,N/A,22.130709,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:33,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3696,?,?,52,16.83,0,135,190,97,N/A,N/A,16.825121,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:34,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3756,?,?,52,16.9,0,135,190,97,N/A,N/A,16.902613,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:35,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3720,?,?,53,17.73,0,135,190,97,N/A,N/A,17.727835,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:36,N/A,0,N/A,N/A,N/A,N/A,N/A,0,ON,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,4229,?,?,56,28.93,0,135,190,97,N/A,N/A,28.932703,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:37,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,4594,?,?,54,30.83,0,135,190,97,N/A,N/A,30.830376,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:38,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3966,?,?,53,22.56,0,135,190,97,N/A,N/A,22.559505,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:39,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3438,?,?,51,15.78,0,135,190,97,N/A,N/A,15.779839,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:40,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3688,?,?,51,11.84,0,135,190,97,N/A,N/A,11.842441,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:41,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3715,?,?,52,16.91,0,135,190,97,N/A,N/A,16.914648,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:42,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3506,?,?,51,14.96,0,135,190,97,N/A,N/A,14.95787,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:43,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3828,?,?,50,10.26,0,135,190,97,N/A,N/A,10.256002,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:44,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3358,?,?,50,13.91,0,135,190,97,N/A,N/A,13.914035,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:45,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3613,?,?,50,11.41,0,135,190,97,N/A,N/A,11.407332,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:46,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3353,?,?,50,11.08,0,135,190,97,N/A,N/A,11.081152,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:47,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3768,?,?,50,14.54,0,135,190,97,N/A,N/A,14.544756,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:48,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3541,?,?,50,11.46,0,135,190,97,N/A,N/A,11.458721,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:49,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3170,?,?,50,12.74,0,135,190,97,N/A,N/A,12.741644,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:50,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3215,?,?,50,13.88,0,135,190,97,N/A,N/A,13.882522,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:52,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3571,?,?,50,10.03,0,135,190,97,N/A,N/A,10.034871,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:53,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3348,?,?,50,12.22,0,135,190,97,N/A,N/A,12.222078,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:54,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3488,?,?,48,12.37,0,135,190,97,N/A,N/A,12.365813,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:55,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3769,?,?,51,15.19,0,135,190,97,N/A,N/A,15.18876,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:56,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3508,?,?,50,10.78,0,135,190,97,N/A,N/A,10.781485,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:57,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3684,?,?,48,11.98,0,135,190,97,N/A,N/A,11.975335,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:58,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3511,?,?,48,13.36,0,135,190,97,N/A,N/A,13.364411,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:36:59,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,4173,?,?,51,14.9,0,135,190,97,N/A,N/A,14.895802,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:00,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3911,?,?,50,21.15,0,135,190,97,N/A,N/A,21.152842,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:01,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3513,?,?,50,17.65,0,135,190,97,N/A,N/A,17.653803,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:02,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3628,?,?,50,12.7,0,135,190,97,N/A,N/A,12.698793,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:03,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3682,?,?,50,15.26,0,135,190,97,N/A,N/A,15.259292,N/A,N/A,0,17457,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:05,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,4586,?,?,51,18.96,0,135,190,97,N/A,N/A,18.964802,N/A,N/A,0,17457,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:06,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,4099,?,?,52,34.39,0,135,190,97,N/A,N/A,34.388725,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:07,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3983,?,?,51,25.68,0,135,190,97,N/A,N/A,25.679972,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:08,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3337,?,?,51,18.28,0,135,190,97,N/A,N/A,18.278742,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:09,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3424,?,?,51,19.22,0,135,190,97,N/A,N/A,19.216112,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:10,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3666,?,?,51,16.68,0,135,190,97,N/A,N/A,16.676121,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:11,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3353,?,?,50,16.74,0,135,190,97,N/A,N/A,16.738472,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:12,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3393,?,?,50,15.46,0,135,190,97,N/A,N/A,15.463839,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:13,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3750,?,?,50,12.18,0,135,190,97,N/A,N/A,12.184651,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:14,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3371,?,?,50,14.77,0,135,190,97,N/A,N/A,14.773683,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:15,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3592,?,?,50,13.95,0,135,190,97,N/A,N/A,13.947036,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:16,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3788,?,?,51,13.86,0,135,190,97,N/A,N/A,13.856597,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:18,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3371,?,?,52,15.03,0,135,190,97,N/A,N/A,15.034455,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:19,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3389,?,?,50,15.48,0,135,190,97,N/A,N/A,15.478436,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:20,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3659,?,?,50,12.97,0,135,190,97,N/A,N/A,12.972319,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:21,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3437,?,?,50,13.93,0,135,190,97,N/A,N/A,13.931077,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:22,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3319,?,?,48,15.24,0,135,190,97,N/A,N/A,15.241199,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:23,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3433,?,?,50,14.05,0,135,190,97,N/A,N/A,14.053895,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:24,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3678,?,?,52,14.33,0,135,190,97,N/A,N/A,14.329133,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:25,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3344,?,?,51,15.75,0,135,190,97,N/A,N/A,15.749961,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:26,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3325,?,?,48,14.47,0,135,190,97,N/A,N/A,14.472884,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:27,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3705,?,?,50,12.24,0,135,190,97,N/A,N/A,12.238255,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:28,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3313,?,?,48,14.82,0,135,190,97,N/A,N/A,14.815874,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:30,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3618,?,?,48,14.91,0,135,190,97,N/A,N/A,14.914526,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
2022/12/30,16:37:31,N/A,0,N/A,N/A,N/A,N/A,N/A,0,GCOFF,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,,0,0,0,,,3693,?,?,50,12.58,0,135,190,97,N/A,N/A,12.580935,N/A,N/A,0,17456,Enabled,215000,70000,25000,0,65000,0,-1,-1,AC,98,82760,81110
